timestamp,roll,pitch,yaw
1563815722011895,-0.695445,1.00729,-2.71614
1563815722028886,-0.695445,1.00729,-2.71614
1563815722049877,-0.695511,1.0072,-2.7163
1563815722079859,-0.695511,1.0072,-2.7163
1563815722089850,-0.695459,1.00702,-2.71622
1563815722110838,-0.695834,1.00648,-2.71659
1563815722156812,-0.695834,1.00648,-2.71659
1563815722158811,-0.695818,1.00657,-2.7166
1563815722170804,-0.696067,1.00665,-2.71675
1563815722191811,-0.696067,1.00665,-2.71675
1563815722209782,-0.696067,1.00665,-2.71675
1563815722229771,-0.696067,1.00665,-2.71675
1563815722251758,-0.695843,1.00638,-2.71626
1563815722269747,-0.695558,1.00604,-2.71603
1563815722289736,-0.695558,1.00604,-2.71603
1563815722311724,-0.696346,1.00565,-2.71664
1563815722329712,-0.696623,1.00538,-2.71686
1563815722349702,-0.697146,1.005,-2.71732
1563815722371690,-0.698271,1.00513,-2.71825
1563815722389678,-0.698218,1.00495,-2.71817
1563815722412668,-0.698218,1.00495,-2.71817
1563815722431654,-0.698451,1.00512,-2.71833
1563815722450643,-0.698398,1.00494,-2.71825
1563815722470633,-0.698398,1.00494,-2.71825
1563815722492639,-0.698712,1.00493,-2.71856
1563815722509610,-0.698712,1.00493,-2.71856
1563815722529599,-0.698712,1.00493,-2.71856
1563815722552585,-0.699313,1.00454,-2.71876
1563815722569575,-0.699313,1.00454,-2.71876
1563815722589564,-0.699313,1.00454,-2.71876
1563815722612551,-0.699313,1.00454,-2.71876
1563815722643534,-0.699493,1.00453,-2.71884
1563815722649529,-0.699561,1.00462,-2.71892
1563815722672517,-0.699561,1.00462,-2.71892
1563815722690505,-0.699627,1.00453,-2.71907
1563815722717489,-0.699559,1.00444,-2.719
1563815722733482,-0.699627,1.00453,-2.71907
1563815722754469,-0.700411,1.00414,-2.71968
1563815722771461,-0.701194,1.00375,-2.72029
1563815722787450,-0.701928,1.0032,-2.72113
1563815722810436,-0.702608,1.00247,-2.7219
1563815722831427,-0.703194,1.00218,-2.72243
1563815722847418,-0.704093,1.00188,-2.72327
1563815722870410,-0.704744,1.0015,-2.72396
1563815722891400,-0.704758,1.00141,-2.72395
1563815722907384,-0.704691,1.00132,-2.72388
1563815722930370,-0.704758,1.00141,-2.72395
1563815722951361,-0.704823,1.00132,-2.72411
1563815722967348,-0.705003,1.00131,-2.72419
1563815722990355,-0.704937,1.0007,-2.724
1563815723012322,-0.704951,0.999903,-2.72397
1563815723033331,-0.705402,0.998913,-2.72424
1563815723063295,-0.706512,0.998153,-2.72489
1563815723078292,-0.707077,0.997243,-2.72508
1563815723086284,-0.707671,0.996866,-2.7256
1563815723117265,-0.708006,0.996502,-2.72598
1563815723131256,-0.708006,0.996502,-2.72598
1563815723147244,-0.708185,0.996492,-2.72605
1563815723169231,-0.708185,0.996492,-2.72605
1563815723192218,-0.708185,0.996492,-2.72605
1563815723206210,-0.708664,0.996037,-2.72665
1563815723229207,-0.708905,0.995238,-2.72686
1563815723258224,-0.709585,0.994423,-2.7276
1563815723266176,-0.710405,0.993508,-2.72824
1563815723289163,-0.711581,0.992574,-2.72903
1563815723335136,-0.712679,0.991825,-2.72999
1563815723337135,-0.713508,0.99135,-2.73073
1563815723349131,-0.714368,0.991397,-2.73149
1563815723372119,-0.714368,0.991397,-2.73149
1563815723386111,-0.714368,0.991397,-2.73149
1563815723415094,-0.714315,0.991225,-2.73141
1563815723432083,-0.714378,0.991137,-2.73156
1563815723446107,-0.715852,0.991149,-2.73261
1563815723470060,-0.717143,0.990992,-2.73334
1563815723492055,-0.718763,0.990473,-2.73444
1563815723506040,-0.719961,0.990061,-2.73524
1563815723529026,-0.721165,0.989389,-2.7361
1563815723552013,-0.722178,0.988809,-2.73658
1563815723579996,-0.72295,0.988321,-2.73651
1563815723588990,-0.723583,0.987933,-2.73654
1563815723617997,-0.723583,0.987933,-2.73654
1563815723641963,-0.723583,0.987933,-2.73654
1563815723656952,-0.723583,0.987933,-2.73654
1563815723671951,-0.724546,0.988144,-2.73722
1563815723692991,-0.724546,0.988144,-2.73722
1563815723708924,-0.724546,0.988144,-2.73722
1563815723731911,-0.72487,0.987782,-2.73759
1563815723752898,-0.724782,0.987267,-2.73772
1563815723768893,-0.725495,0.986626,-2.73852
1563815723798876,-0.726258,0.98598,-2.73917
1563815723812863,-0.726962,0.985597,-2.73989
1563815723828866,-0.727106,0.985244,-2.74018
1563815723857896,-0.727051,0.985073,-2.7401
1563815723873831,-0.727051,0.985073,-2.7401
1563815723888819,-0.727051,0.985073,-2.7401
1563815723911806,-0.727051,0.985073,-2.7401
1563815723934796,-0.726051,0.985393,-2.7397
1563815723949786,-0.725159,0.986055,-2.73946
1563815723971771,-0.72378,0.986567,-2.73862
1563815723994761,-0.723162,0.986854,-2.73794
1563815724009752,-0.723162,0.986854,-2.73794
1563815724031741,-0.723162,0.986854,-2.73794
1563815724054727,-0.723741,0.986476,-2.73843
1563815724076718,-0.724799,0.985905,-2.7394
1563815724099699,-0.725671,0.985596,-2.73989
1563815724114691,-0.727325,0.985506,-2.74098
1563815724128686,-0.728175,0.98538,-2.74182
1563815724151668,-0.727384,0.986479,-2.74208
1563815724174655,-0.725428,0.98844,-2.742
1563815724188648,-0.721735,0.990837,-2.74025
1563815724212632,-0.717858,0.993152,-2.73808
1563815724235621,-0.713813,0.994863,-2.73563
1563815724248615,-0.710434,0.995768,-2.73422
1563815724271601,-0.707486,0.995957,-2.73332
1563815724301615,-0.705578,0.995312,-2.73331
1563815724308586,-0.70481,0.99433,-2.73363
1563815724332565,-0.705202,0.992491,-2.73443
1563815724354557,-0.706523,0.990515,-2.73581
1563815724368545,-0.706829,0.988158,-2.73642
1563815724391530,-0.707416,0.986139,-2.73726
1563815724414516,-0.707494,0.984315,-2.73743
1563815724435505,-0.707638,0.982564,-2.73734
1563815724451503,-0.707379,0.981182,-2.73683
1563815724474486,-0.707391,0.980389,-2.73648
1563815724495483,-0.707151,0.979614,-2.73599
1563815724519456,-0.707567,0.978972,-2.73586
1563815724541446,-0.70811,0.978317,-2.73563
1563815724555445,-0.709115,0.977739,-2.73611
1563815724571429,-0.711749,0.977078,-2.73797
1563815724601421,-0.716886,0.975035,-2.74016
1563815724615402,-0.719219,0.971628,-2.73779
1563815724639396,-0.721613,0.969115,-2.73617
1563815724654411,-0.724945,0.968251,-2.73826
1563815724675428,-0.726414,0.968563,-2.74203
1563815724691391,-0.727776,0.969331,-2.74633
1563815724714348,-0.730502,0.970154,-2.74974
1563815724735373,-0.734465,0.970615,-2.7522
1563815724751325,-0.738532,0.970712,-2.75414
1563815724774312,-0.741347,0.970382,-2.75615
1563815724795301,-0.743041,0.969439,-2.7584
1563815724811351,-0.744174,0.968958,-2.75988
1563815724834276,-0.747597,0.968409,-2.76211
1563815724855265,-0.751928,0.967204,-2.76472
1563815724871298,-0.755602,0.965782,-2.76694
1563815724894243,-0.759992,0.964311,-2.76932
1563815724915291,-0.764142,0.963451,-2.77083
1563815724932226,-0.768143,0.962696,-2.77308
1563815724954216,-0.772454,0.964072,-2.77883
1563815724977196,-0.775557,0.967004,-2.78596
1563815724993187,-0.777228,0.969437,-2.79195
1563815725014175,-0.778836,0.971352,-2.79618
1563815725037165,-0.777667,0.970584,-2.79647
1563815725052152,-0.775478,0.968223,-2.79466
1563815725074144,-0.774162,0.965361,-2.79185
1563815725097128,-0.77127,0.962178,-2.78819
1563815725111119,-0.767461,0.958394,-2.78441
1563815725134107,-0.763333,0.956422,-2.78061
1563815725156092,-0.763541,0.955038,-2.78042
1563815725171083,-0.764,0.955014,-2.7811
1563815725194070,-0.763859,0.955036,-2.78182
1563815725217057,-0.763313,0.954574,-2.78236
1563815725247044,-0.761966,0.9539,-2.78184
1563815725254037,-0.761107,0.953273,-2.78077
1563815725277027,-0.761022,0.953006,-2.77987
1563815725291014,-0.759877,0.952646,-2.77844
1563815725314002,-0.759021,0.952184,-2.77759
1563815725336990,-0.758515,0.951704,-2.77689
1563815725350988,-0.758239,0.95138,-2.77635
1563815725373969,-0.758026,0.951379,-2.77579
1563815725396955,-0.757293,0.950744,-2.77494
1563815725410947,-0.757144,0.950407,-2.77429
1563815725433932,-0.75752,0.950119,-2.77407
1563815725462922,-0.75752,0.950119,-2.77407
1563815725477911,-0.75752,0.950119,-2.77407
1563815725493901,-0.757874,0.950013,-2.77419
1563815725523894,-0.758707,0.950036,-2.77427
1563815725537876,-0.758668,0.949779,-2.77386
1563815725561860,-0.757939,0.949145,-2.77301
1563815725576851,-0.756865,0.948527,-2.77202
1563815725597842,-0.75557,0.947839,-2.77059
1563815725613851,-0.7548,0.9472,-2.76957
1563815725636817,-0.753332,0.946361,-2.76817
1563815725665799,-0.752044,0.945587,-2.76703
1563815725673816,-0.751255,0.94513,-2.76637
1563815725696782,-0.751255,0.94513,-2.76637
1563815725717770,-0.751255,0.94513,-2.76637
1563815725741758,-0.751595,0.945276,-2.76673
1563815725756748,-0.751915,0.945516,-2.76742
1563815725779736,-0.753146,0.946041,-2.76876
1563815725800729,-0.754633,0.946292,-2.76999
1563815725816713,-0.756076,0.946291,-2.77111
1563815725837702,-0.756651,0.946256,-2.77167
1563815725854692,-0.757741,0.946359,-2.77267
1563815725884677,-0.757795,0.946522,-2.77275
1563815725899665,-0.757795,0.946522,-2.77275
1563815725914664,-0.757795,0.946522,-2.77275
1563815725936648,-0.757467,0.945951,-2.77242
1563815725966635,-0.757094,0.945129,-2.77199
1563815725975621,-0.755696,0.944031,-2.7707
1563815725996613,-0.753352,0.942643,-2.76858
1563815726027593,-0.748366,0.940241,-2.7645
1563815726033589,-0.738466,0.936033,-2.75644
1563815726056576,-0.719668,0.929128,-2.74157
1563815726079562,-0.695599,0.916984,-2.72461
1563815726092554,-0.673699,0.897569,-2.70941
1563815726101549,-0.652189,0.868882,-2.69256
1563815726122540,-0.630155,0.829614,-2.67508
1563815726144530,-0.607684,0.782752,-2.65901
1563815726162514,-0.583748,0.730092,-2.64377
1563815726185502,-0.556368,0.67095,-2.62715
1563815726212507,-0.525991,0.606264,-2.61
1563815726221488,-0.494838,0.539714,-2.5942
1563815726242472,-0.464273,0.471909,-2.58013
1563815726264478,-0.433062,0.403895,-2.56755
1563815726281447,-0.401393,0.337875,-2.55693
1563815726302456,-0.369381,0.274702,-2.548
1563815726324422,-0.338622,0.214873,-2.54148
1563815726341417,-0.309857,0.158789,-2.53751
1563815726362401,-0.281695,0.104492,-2.53467
1563815726384409,-0.254693,0.0532577,-2.53249
1563815726407392,-0.230939,0.00563356,-2.53063
1563815726422365,-0.210303,-0.0392967,-2.52983
1563815726444353,-0.192212,-0.0819865,-2.53039
1563815726467340,-0.176711,-0.122383,-2.53209
1563815726482331,-0.163672,-0.159649,-2.53357
1563815726504318,-0.152992,-0.195004,-2.53468
1563815726521312,-0.143123,-0.226419,-2.53653
1563815726543296,-0.134172,-0.254714,-2.5389
1563815726564314,-0.126906,-0.279394,-2.54164
1563815726581274,-0.120787,-0.30046,-2.54335
1563815726602262,-0.114459,-0.317818,-2.54376
1563815726633244,-0.107317,-0.331665,-2.54387
1563815726641240,-0.100386,-0.342704,-2.54418
1563815726662228,-0.0945201,-0.352021,-2.54558
1563815726686213,-0.090074,-0.3592,-2.54743
1563815726701205,-0.0866753,-0.363829,-2.54831
1563815726722195,-0.0827384,-0.366569,-2.54831
1563815726744210,-0.0779359,-0.368159,-2.5476
1563815726761170,-0.0732826,-0.368911,-2.54672
1563815726782160,-0.0702195,-0.369216,-2.54566
1563815726804164,-0.0683022,-0.369291,-2.54429
1563815726821137,-0.0666947,-0.369423,-2.54278
1563815726842125,-0.0654548,-0.369446,-2.5412
1563815726860113,-0.0642861,-0.369452,-2.5399
1563815726882102,-0.0635983,-0.369834,-2.53875
1563815726902109,-0.0630986,-0.370659,-2.538
1563815726920080,-0.0622055,-0.371211,-2.53749
1563815726942078,-0.0613297,-0.371477,-2.53706
1563815726964054,-0.0602002,-0.372341,-2.53692
1563815726980048,-0.0599715,-0.372536,-2.53707
1563815727003037,-0.0596445,-0.372772,-2.53714
1563815727022023,-0.0594157,-0.372967,-2.5373
1563815727040011,-0.0592516,-0.373289,-2.53735
1563815727062998,-0.0590227,-0.373483,-2.5375
1563815727089992,-0.0588621,-0.373781,-2.53745
1563815727099979,-0.0586331,-0.373975,-2.5376
1563815727128960,-0.0584285,-0.374174,-2.53765
1563815727141956,-0.0582642,-0.374496,-2.53771
1563815727159942,-0.0580387,-0.374666,-2.53775
1563815727182930,-0.057997,-0.37495,-2.53778
1563815727201949,-0.0570429,-0.375638,-2.5378
1563815727219910,-0.0560778,-0.376058,-2.5381
1563815727242897,-0.0554963,-0.376485,-2.53843
1563815727261885,-0.0555154,-0.376864,-2.53896
1563815727279874,-0.0552662,-0.377698,-2.53956
1563815727302861,-0.0551481,-0.378378,-2.53993
1563815727321858,-0.0550695,-0.378514,-2.53985
1563815727339841,-0.0548798,-0.378832,-2.54
1563815727369823,-0.0547972,-0.378993,-2.54003
1563815727381825,-0.0545919,-0.379192,-2.54009
1563815727407801,-0.0543137,-0.380553,-2.54033
1563815727422793,-0.0540807,-0.381947,-2.54048
1563815727442782,-0.0538502,-0.382141,-2.54064
1563815727465768,-0.0538118,-0.382401,-2.54056
1563815727482759,-0.0535812,-0.382596,-2.54072
1563815727503747,-0.0534985,-0.382757,-2.54075
1563815727519738,-0.0532928,-0.382955,-2.5408
1563815727541724,-0.0531851,-0.383112,-2.54093
1563815727562712,-0.0529793,-0.383311,-2.54098
1563815727579703,-0.0529007,-0.383447,-2.5409
1563815727601690,-0.0528179,-0.383609,-2.54093
1563815727622678,-0.0527101,-0.383766,-2.54106
1563815727639668,-0.0525043,-0.383964,-2.54112
1563815727661657,-0.0524214,-0.384126,-2.54115
1563815727699641,-0.0523385,-0.384287,-2.54117
1563815727702632,-0.0522349,-0.384419,-2.5412
1563815727721623,-0.052152,-0.38458,-2.54123
1563815727744609,-0.0519461,-0.384779,-2.54128
1563815727759599,-0.0518985,-0.385414,-2.54183
1563815727781590,-0.0522156,-0.385961,-2.54242
1563815727804573,-0.052123,-0.386497,-2.54308
1563815727819585,-0.0518131,-0.387088,-2.54358
1563815727841552,-0.0517299,-0.387249,-2.54361
1563815727864560,-0.0512016,-0.38751,-2.54402
1563815727879530,-0.050912,-0.38787,-2.5441
1563815727901518,-0.0504338,-0.388139,-2.54431
1563815727924505,-0.0500788,-0.388371,-2.5445
1563815727938496,-0.0499955,-0.388532,-2.54453
1563815727962482,-0.0498913,-0.388664,-2.54455
1563815727984470,-0.049808,-0.388825,-2.54458
1563815727998462,-0.0497246,-0.388986,-2.54461
1563815728022448,-0.0496014,-0.389024,-2.54464
1563815728044435,-0.049518,-0.389185,-2.54466
1563815728058427,-0.048819,-0.389918,-2.54475
1563815728081418,-0.04874,-0.390054,-2.54467
1563815728104402,-0.0486566,-0.390215,-2.5447
1563815728118412,-0.0485732,-0.390376,-2.54473
1563815728141379,-0.0484245,-0.390409,-2.54486
1563815728164366,-0.048341,-0.390571,-2.54489
1563815728186354,-0.0482575,-0.390732,-2.54492
1563815728201344,-0.0481741,-0.390893,-2.54495
1563815728224331,-0.0480951,-0.39103,-2.54487
1563815728239324,-0.0474354,-0.391886,-2.54497
1563815728261311,-0.0465467,-0.392528,-2.54518
1563815728284297,-0.0457764,-0.393158,-2.54548
1563815728305286,-0.0456928,-0.393319,-2.54551
1563815728321276,-0.0455438,-0.393352,-2.54564
1563815728351260,-0.04546,-0.393514,-2.54567
1563815728365252,-0.0453413,-0.393526,-2.54559
1563815728381241,-0.0452576,-0.393687,-2.54562
1563815728404228,-0.0451341,-0.393725,-2.54565
1563815728434211,-0.0450248,-0.393881,-2.54578
1563815728441208,-0.0448719,-0.394708,-2.54588
1563815728464194,-0.0447228,-0.39474,-2.54601
1563815728485181,-0.044639,-0.394902,-2.54604
1563815728502172,-0.0445551,-0.395064,-2.54607
1563815728524159,-0.0444713,-0.395225,-2.5461
1563815728545167,-0.0443477,-0.395263,-2.54613
1563815728562138,-0.0442382,-0.39542,-2.54626
1563815728584125,-0.0441544,-0.395581,-2.54629
1563815728605113,-0.0439236,-0.396009,-2.54677
1563815728622103,-0.0438396,-0.396171,-2.5468
1563815728644090,-0.0438396,-0.396171,-2.5468
1563815728665082,-0.0436903,-0.396203,-2.54693
1563815728682069,-0.0436063,-0.396365,-2.54696
1563815728704057,-0.043646,-0.396489,-2.54696
1563815728725044,-0.043567,-0.396625,-2.54689
1563815728742037,-0.043483,-0.396787,-2.54692
1563815728764023,-0.0433593,-0.396824,-2.54695
1563815728794006,-0.0432496,-0.396981,-2.54708
1563815728802007,-0.0431656,-0.397142,-2.54711
1563815728823988,-0.0431656,-0.397142,-2.54711
1563815728846977,-0.0430815,-0.397304,-2.54714
1563815728861966,-0.0430025,-0.39744,-2.54706
1563815728883953,-0.0430421,-0.397564,-2.54707
1563815728906941,-0.0429323,-0.397721,-2.5472
1563815728920932,-0.0428086,-0.397758,-2.54723
1563815728943919,-0.0428482,-0.397883,-2.54723
1563815728966909,-0.0427642,-0.398044,-2.54726
1563815728980898,-0.0426801,-0.398206,-2.5473
1563815729003885,-0.042601,-0.398342,-2.54722
1563815729026871,-0.0425752,-0.398337,-2.54732
1563815729040866,-0.0424911,-0.398499,-2.54735
1563815729063851,-0.042407,-0.398661,-2.54738
1563815729086838,-0.0424466,-0.398785,-2.54739
1563815729100830,-0.0423229,-0.398822,-2.54742
1563815729124818,-0.0422388,-0.398984,-2.54745
1563815729146836,-0.0422388,-0.398984,-2.54745
1563815729160801,-0.0421338,-0.399115,-2.54747
1563815729183809,-0.0421734,-0.399239,-2.54748
1563815729206771,-0.0420497,-0.399277,-2.5475
1563815729220760,-0.0419655,-0.399438,-2.54754
1563815729243751,-0.0419655,-0.399438,-2.54754
1563815729266734,-0.0418813,-0.3996,-2.54757
1563815729295716,-0.0417575,-0.399638,-2.54759
1563815729303713,-0.0417712,-0.399757,-2.5477
1563815729326699,-0.041687,-0.399919,-2.54773
1563815729349686,-0.0416079,-0.400055,-2.54766
1563815729364679,-0.0414841,-0.400092,-2.54768
1563815729386666,-0.0413999,-0.400254,-2.54772
1563815729409652,-0.0414395,-0.400378,-2.54772
1563815729424643,-0.0414395,-0.400378,-2.54772
1563815729446631,-0.0413293,-0.400535,-2.54785
1563815729467618,-0.0412451,-0.400697,-2.54789
1563815729484610,-0.0412451,-0.400697,-2.54789
1563815729506596,-0.0411608,-0.400859,-2.54792
1563815729527585,-0.0410421,-0.40087,-2.54784
1563815729544575,-0.0410817,-0.400995,-2.54784
1563815729566562,-0.0409579,-0.401032,-2.54787
1563815729587550,-0.0409714,-0.401151,-2.54798
1563815729604541,-0.0408872,-0.401313,-2.54801
1563815729627527,-0.0408029,-0.401475,-2.54804
1563815729649515,-0.040679,-0.401513,-2.54807
1563815729664506,-0.0407186,-0.401637,-2.54807
1563815729686493,-0.0406394,-0.401773,-2.54799
1563815729709480,-0.0404895,-0.401805,-2.54813
1563815729724472,-0.0405291,-0.401929,-2.54813
1563815729746458,-0.0404447,-0.402091,-2.54816
1563815729769446,-0.0403208,-0.402129,-2.54819
1563815729784441,-0.0403604,-0.402253,-2.54819
1563815729806424,-0.040276,-0.402415,-2.54823
1563815729829411,-0.040276,-0.402415,-2.54823
1563815729851398,-0.0401969,-0.402551,-2.54815
1563815729867389,-0.0401708,-0.402546,-2.54825
1563815729889376,-0.0400864,-0.402708,-2.54828
