timestamp,x,y,z,w
1563815719658246,0.389771,0.367188,-0.771362,0.343811
1563815719674246,0.389648,0.367615,-0.771301,0.343689
1563815719697223,0.389343,0.368225,-0.77124,0.343567
1563815719719210,0.389099,0.368469,-0.771301,0.343323
1563815719733202,0.388977,0.368652,-0.771423,0.343018
1563815719757189,0.388794,0.369019,-0.771484,0.342773
1563815719779176,0.38855,0.369385,-0.771484,0.342651
1563815719794168,0.388428,0.369873,-0.771362,0.342468
1563815719823150,0.388306,0.370117,-0.771423,0.342224
1563815719839142,0.388245,0.370239,-0.771484,0.342102
1563815719862129,0.388123,0.370422,-0.771423,0.342102
1563815719883116,0.387939,0.370605,-0.771362,0.342224
1563815719899108,0.387939,0.370667,-0.771362,0.342224
1563815719922094,0.387939,0.370728,-0.771301,0.342224
1563815719943082,0.387939,0.370789,-0.771301,0.342224
1563815719959073,0.388,0.370789,-0.77124,0.342224
1563815719982060,0.387756,0.371216,-0.771179,0.342224
1563815720003048,0.387512,0.371765,-0.770996,0.342224
1563815720027034,0.387268,0.372192,-0.770935,0.342224
1563815720043024,0.387024,0.372498,-0.770935,0.342163
1563815720063017,0.387085,0.372559,-0.770874,0.342163
1563815720079004,0.387085,0.372559,-0.770874,0.342163
1563815720101992,0.387146,0.37262,-0.770874,0.342163
1563815720122981,0.387146,0.37262,-0.770813,0.342163
1563815720138970,0.387207,0.372681,-0.770813,0.342102
1563815720161956,0.387207,0.372681,-0.770813,0.342102
1563815720189941,0.387329,0.372864,-0.770569,0.342224
1563815720204932,0.387329,0.372925,-0.770569,0.342224
1563815720221922,0.38739,0.372925,-0.770569,0.342224
1563815720243909,0.387207,0.372986,-0.770508,0.342346
1563815720258900,0.387085,0.373169,-0.770447,0.342468
1563815720281889,0.386963,0.373413,-0.770386,0.342529
1563815720304876,0.386841,0.373657,-0.770325,0.342468
1563815720318866,0.38678,0.373962,-0.770203,0.342468
1563815720341853,0.386719,0.374268,-0.770081,0.342529
1563815720363841,0.386719,0.374268,-0.770081,0.342529
1563815720378832,0.38678,0.374268,-0.77002,0.342529
1563815720401819,0.386841,0.374329,-0.77002,0.342529
1563815720423808,0.386841,0.374329,-0.77002,0.342529
1563815720438797,0.386902,0.37439,-0.769958,0.342529
1563815720467781,0.386902,0.37439,-0.769958,0.342529
1563815720490767,0.386902,0.374573,-0.769897,0.342407
1563815720498764,0.386963,0.374573,-0.769836,0.342407
1563815720521750,0.387024,0.374878,-0.769714,0.342285
1563815720543737,0.387024,0.374939,-0.769714,0.342285
1563815720565725,0.387085,0.374939,-0.769653,0.342285
1563815720581716,0.387085,0.375,-0.769653,0.342285
1563815720604701,0.387085,0.375,-0.769653,0.342285
1563815720618695,0.387085,0.375,-0.769653,0.342224
1563815720641683,0.387146,0.375061,-0.769653,0.342224
1563815720664670,0.387146,0.375061,-0.769653,0.342224
1563815720678659,0.387146,0.375061,-0.769592,0.342224
1563815720701647,0.387024,0.375366,-0.769592,0.342102
1563815720731628,0.386963,0.375732,-0.76947,0.34198
1563815720746620,0.386841,0.376099,-0.769409,0.341858
1563815720769610,0.38678,0.376343,-0.769348,0.341797
1563815720784599,0.38678,0.376587,-0.769287,0.341675
1563815720806586,0.38678,0.376587,-0.769287,0.341675
1563815720821597,0.38678,0.376587,-0.769287,0.341675
1563815720844564,0.386841,0.376587,-0.769287,0.341675
1563815720865572,0.386841,0.376648,-0.769226,0.341675
1563815720881545,0.386902,0.376648,-0.769226,0.341675
1563815720904531,0.386902,0.376648,-0.769226,0.341675
1563815720926517,0.386902,0.376587,-0.769287,0.341553
1563815720947509,0.386902,0.376465,-0.76947,0.34137
1563815720964496,0.386841,0.376404,-0.769592,0.341187
1563815720985503,0.386597,0.376404,-0.769653,0.341187
1563815721001476,0.386353,0.376465,-0.769836,0.341125
1563815721025461,0.38623,0.376404,-0.77002,0.340881
1563815721048448,0.386047,0.376282,-0.770264,0.340698
1563815721061440,0.385925,0.376343,-0.770386,0.340454
1563815721084428,0.385681,0.376465,-0.770508,0.340271
1563815721105418,0.385559,0.376587,-0.77063,0.340027
1563815721121407,0.385376,0.376953,-0.770691,0.339722
1563815721144394,0.385071,0.377625,-0.770691,0.339294
1563815721166382,0.384583,0.378601,-0.77063,0.338867
1563815721181371,0.383911,0.379639,-0.770691,0.33844
1563815721205358,0.383301,0.380615,-0.770691,0.338013
1563815721226365,0.382751,0.381531,-0.770691,0.337524
1563815721249333,0.382263,0.382446,-0.770691,0.337036
1563815721264324,0.381958,0.383362,-0.77063,0.336609
1563815721287311,0.381592,0.384277,-0.770508,0.336182
1563815721301302,0.381348,0.385071,-0.770386,0.335876
1563815721338281,0.381104,0.385803,-0.770203,0.335632
1563815721346295,0.380981,0.386108,-0.770203,0.335388
1563815721361268,0.381042,0.386292,-0.770203,0.335205
1563815721384255,0.381042,0.386292,-0.770203,0.335205
1563815721407242,0.381104,0.386292,-0.770203,0.335205
1563815721421236,0.381104,0.386353,-0.770203,0.335144
1563815721444221,0.381104,0.386353,-0.770142,0.335144
1563815721467208,0.381042,0.386353,-0.770203,0.335144
1563815721481203,0.381042,0.386353,-0.770203,0.335144
1563815721504186,0.381104,0.386353,-0.770142,0.335144
1563815721527178,0.381104,0.386353,-0.770142,0.335144
1563815721548161,0.381104,0.386414,-0.770142,0.335144
1563815721564152,0.381104,0.386414,-0.770142,0.335083
1563815721570152,0.381104,0.386414,-0.770142,0.335083
1563815721600135,0.381104,0.386414,-0.770142,0.335083
1563815721615123,0.381104,0.386475,-0.770142,0.335083
1563815721637131,0.381104,0.386475,-0.770142,0.335083
1563815721652104,0.381104,0.386414,-0.770142,0.335083
1563815721669091,0.381104,0.386475,-0.770142,0.335083
1563815721693078,0.381104,0.386475,-0.770142,0.335083
1563815721712067,0.38092,0.386597,-0.770142,0.335144
1563815721729057,0.38092,0.386658,-0.770142,0.335083
1563815721750049,0.380676,0.38678,-0.770203,0.335022
1563815721772052,0.380493,0.386902,-0.770264,0.334839
1563815721789024,0.380432,0.387085,-0.770264,0.334778
1563815721817007,0.380432,0.38739,-0.770203,0.334656
1563815721832018,0.380432,0.38739,-0.770203,0.334595
1563815721855985,0.380493,0.38739,-0.770142,0.334595
1563815721869977,0.380493,0.38739,-0.770142,0.334595
1563815721893964,0.380493,0.387451,-0.770142,0.334595
1563815721908954,0.380493,0.387451,-0.770142,0.334595
1563815721929942,0.380493,0.387451,-0.770142,0.334595
1563815721951949,0.380493,0.387451,-0.770142,0.334595
1563815721968939,0.380493,0.387451,-0.770142,0.334595
1563815721989926,0.380493,0.387512,-0.770142,0.334595
1563815722011895,0.380493,0.387512,-0.770142,0.334595
1563815722028886,0.380493,0.387512,-0.770142,0.334595
1563815722049877,0.380493,0.387512,-0.770142,0.334534
1563815722079859,0.380493,0.387512,-0.770142,0.334534
1563815722089850,0.380432,0.387512,-0.770142,0.334534
1563815722110838,0.380188,0.387573,-0.770325,0.334412
1563815722156812,0.380188,0.387573,-0.770325,0.334412
1563815722158811,0.380249,0.387573,-0.770264,0.334412
1563815722170804,0.380249,0.387634,-0.770264,0.334412
1563815722191811,0.380249,0.387634,-0.770264,0.334412
1563815722209782,0.380249,0.387634,-0.770264,0.334412
1563815722229771,0.380249,0.387634,-0.770264,0.334412
1563815722251758,0.380066,0.387634,-0.770325,0.334534
1563815722269747,0.379944,0.387573,-0.770386,0.334534
1563815722289736,0.379944,0.387573,-0.770386,0.334534
1563815722311724,0.379761,0.387756,-0.770447,0.334412
1563815722329712,0.379639,0.387817,-0.770508,0.334351
1563815722349702,0.379517,0.387939,-0.770508,0.334229
1563815722371690,0.379517,0.388184,-0.770508,0.334106
1563815722389678,0.379456,0.388184,-0.770508,0.334106
1563815722412668,0.379456,0.388184,-0.770508,0.334106
1563815722431654,0.379517,0.388245,-0.770447,0.334106
1563815722450643,0.379456,0.388245,-0.770447,0.334106
1563815722470633,0.379456,0.388245,-0.770447,0.334106
1563815722492639,0.379456,0.388306,-0.770447,0.334045
1563815722509610,0.379456,0.388306,-0.770447,0.334045
1563815722529599,0.379456,0.388306,-0.770447,0.334045
1563815722552585,0.379211,0.388489,-0.770508,0.334045
1563815722569575,0.379211,0.388489,-0.770508,0.334045
1563815722589564,0.379211,0.388489,-0.770508,0.334045
1563815722612551,0.379211,0.388489,-0.770508,0.334045
1563815722643534,0.379211,0.38855,-0.770447,0.334045
1563815722649529,0.379211,0.38855,-0.770508,0.334045
1563815722672517,0.379211,0.38855,-0.770508,0.334045
1563815722690505,0.379211,0.38855,-0.770508,0.333984
1563815722717489,0.379211,0.38855,-0.770447,0.333984
1563815722733482,0.379211,0.38855,-0.770508,0.333984
1563815722754469,0.379028,0.388733,-0.770569,0.333862
1563815722771461,0.378845,0.388916,-0.77063,0.33374
1563815722787450,0.378662,0.389038,-0.770752,0.333496
1563815722810436,0.378418,0.38916,-0.770874,0.333252
1563815722831427,0.378296,0.389282,-0.770935,0.33313
1563815722847418,0.378174,0.389465,-0.770996,0.332947
1563815722870410,0.378052,0.389587,-0.771057,0.332764
1563815722891400,0.377991,0.389587,-0.771118,0.332764
1563815722907384,0.377991,0.389587,-0.771057,0.332764
1563815722930370,0.377991,0.389587,-0.771118,0.332764
1563815722951361,0.377991,0.389587,-0.771118,0.332703
1563815722967348,0.377991,0.389648,-0.771057,0.332703
1563815722990355,0.377686,0.389648,-0.77124,0.332703
1563815723012322,0.377319,0.389648,-0.771484,0.332642
1563815723033331,0.376892,0.389771,-0.771667,0.33252
1563815723063295,0.376526,0.390076,-0.771729,0.332397
1563815723078292,0.376099,0.390259,-0.771851,0.332336
1563815723086284,0.375916,0.390381,-0.771973,0.332214
1563815723117265,0.375793,0.390442,-0.772034,0.332092
1563815723131256,0.375793,0.390442,-0.772034,0.332092
1563815723147244,0.375793,0.390503,-0.771973,0.332092
1563815723169231,0.375793,0.390503,-0.771973,0.332092
1563815723192218,0.375793,0.390503,-0.771973,0.332092
1563815723206210,0.37561,0.390564,-0.772156,0.331909
1563815723229207,0.375305,0.390625,-0.772278,0.331787
1563815723258224,0.375,0.390747,-0.772461,0.331543
1563815723266176,0.374573,0.39093,-0.772705,0.33136
1563815723289163,0.374146,0.391235,-0.772827,0.331177
1563815723335136,0.37384,0.391479,-0.772949,0.330933
1563815723337135,0.373657,0.391663,-0.77301,0.33075
1563815723349131,0.373657,0.391846,-0.77301,0.330627
1563815723372119,0.373657,0.391846,-0.77301,0.330627
1563815723386111,0.373657,0.391846,-0.77301,0.330627
1563815723415094,0.373596,0.391846,-0.77301,0.330627
1563815723432083,0.373596,0.391846,-0.77301,0.330566
1563815723446107,0.373535,0.392212,-0.772949,0.330444
1563815723470060,0.373413,0.392578,-0.772827,0.330383
1563815723492055,0.373169,0.393005,-0.772766,0.3302
1563815723506040,0.372925,0.393311,-0.772827,0.330078
1563815723529026,0.37262,0.393616,-0.772888,0.329895
1563815723552013,0.372314,0.393921,-0.772888,0.329834
1563815723579996,0.371948,0.394226,-0.772888,0.329956
1563815723588990,0.371704,0.39447,-0.772827,0.330017
1563815723617997,0.371704,0.39447,-0.772827,0.330017
1563815723641963,0.371704,0.39447,-0.772827,0.330017
1563815723656952,0.371704,0.39447,-0.772827,0.330017
1563815723671951,0.371765,0.394714,-0.772705,0.329956
1563815723692991,0.371765,0.394714,-0.772705,0.329956
1563815723708924,0.371765,0.394714,-0.772705,0.329956
1563815723731911,0.371643,0.394775,-0.772766,0.329834
1563815723752898,0.37146,0.394714,-0.772949,0.329712
1563815723768893,0.371216,0.394836,-0.773132,0.329468
1563815723798876,0.370972,0.39502,-0.773193,0.329285
1563815723812863,0.370789,0.395142,-0.773376,0.329102
1563815723828866,0.370667,0.395142,-0.773499,0.328979
1563815723857896,0.370605,0.395142,-0.773499,0.328979
1563815723873831,0.370605,0.395142,-0.773499,0.328979
1563815723888819,0.370605,0.395142,-0.773499,0.328979
1563815723911806,0.370605,0.395142,-0.773499,0.328979
1563815723934796,0.37085,0.394836,-0.773499,0.328979
1563815723949786,0.371216,0.394531,-0.773499,0.328979
1563815723971771,0.371521,0.394165,-0.773438,0.329102
1563815723994761,0.371582,0.394043,-0.773438,0.329285
1563815724009752,0.371582,0.394043,-0.773438,0.329285
1563815724031741,0.371582,0.394043,-0.773438,0.329285
1563815724054727,0.371399,0.394165,-0.77356,0.329163
1563815724076718,0.371216,0.394409,-0.77356,0.328918
1563815724099699,0.371033,0.394653,-0.77356,0.328857
1563815724114691,0.370911,0.395081,-0.773499,0.328735
1563815724128686,0.370911,0.395264,-0.773438,0.328552
1563815724151668,0.371521,0.394897,-0.773438,0.32843
1563815724174655,0.372681,0.394165,-0.773254,0.328308
1563815724188648,0.373962,0.393066,-0.773071,0.328552
1563815724212632,0.375122,0.391968,-0.772949,0.328918
1563815724235621,0.376038,0.390869,-0.772888,0.329285
1563815724248615,0.376709,0.389832,-0.773071,0.329285
1563815724271601,0.377075,0.388855,-0.773499,0.329102
1563815724301615,0.377136,0.388123,-0.773987,0.328674
1563815724308586,0.376892,0.387756,-0.774475,0.328308
1563815724332565,0.376221,0.387756,-0.774963,0.327881
1563815724354557,0.375427,0.388,-0.775452,0.327393
1563815724368545,0.374512,0.388,-0.776062,0.326965
1563815724391530,0.373718,0.388062,-0.776611,0.326538
1563815724414516,0.372986,0.388062,-0.777039,0.326294
1563815724435505,0.372192,0.388123,-0.777466,0.326172
1563815724451503,0.371582,0.388123,-0.77771,0.326172
1563815724474486,0.371155,0.388184,-0.777893,0.326233
1563815724495483,0.370789,0.388184,-0.778015,0.326294
1563815724519456,0.370422,0.388367,-0.778076,0.326355
1563815724541446,0.369995,0.388611,-0.778137,0.326477
1563815724555445,0.36969,0.388916,-0.778137,0.326416
1563815724571429,0.369324,0.389587,-0.778137,0.326111
1563815724601421,0.368042,0.391174,-0.778015,0.325989
1563815724615402,0.365784,0.392517,-0.777954,0.326965
1563815724639396,0.364014,0.393738,-0.777832,0.327759
1563815724654411,0.363525,0.394653,-0.77771,0.327454
1563815724675428,0.364136,0.394531,-0.778015,0.326294
1563815724691391,0.365112,0.394287,-0.778198,0.324951
1563815724714348,0.365662,0.394714,-0.778076,0.324219
1563815724735373,0.365723,0.395813,-0.777527,0.324036
1563815724751325,0.365479,0.397034,-0.777039,0.324036
1563815724774312,0.365295,0.397766,-0.776855,0.32373
1563815724795301,0.365051,0.39801,-0.777161,0.323059
1563815724811351,0.36499,0.398193,-0.777222,0.322632
1563815724834276,0.364624,0.399109,-0.7771,0.322327
1563815724855265,0.363953,0.40033,-0.776917,0.32196
1563815724871298,0.36322,0.401367,-0.776855,0.321594
1563815724894243,0.362366,0.402649,-0.776733,0.321289
1563815724915291,0.361633,0.403992,-0.776367,0.32135
1563815724932226,0.361145,0.405151,-0.776062,0.321106
1563815724954216,0.362183,0.405762,-0.775818,0.319824
1563815724977196,0.36438,0.40564,-0.775574,0.317993
1563815724993187,0.366333,0.405151,-0.775635,0.316284
1563815725014175,0.367737,0.404968,-0.775513,0.315186
1563815725037165,0.367676,0.40448,-0.77594,0.314758
1563815725052152,0.366638,0.403992,-0.776733,0.314758
1563815725074144,0.365112,0.404053,-0.777161,0.315247
1563815725097128,0.363464,0.403625,-0.778015,0.315735
1563815725111119,0.361755,0.402893,-0.778992,0.31604
1563815725134107,0.360779,0.401978,-0.779785,0.316528
1563815725156092,0.360107,0.4021,-0.78009,0.316467
1563815725171083,0.360168,0.402161,-0.78009,0.316284
1563815725194070,0.360352,0.401978,-0.780212,0.315979
1563815725217057,0.360352,0.401672,-0.780518,0.315613
1563815725247044,0.360168,0.401245,-0.780884,0.315491
1563815725254037,0.359863,0.401123,-0.780945,0.315674
1563815725277027,0.359558,0.401245,-0.780945,0.315979
1563815725291014,0.359314,0.401062,-0.781006,0.316284
1563815725314002,0.35907,0.400879,-0.781189,0.316406
1563815725336990,0.358826,0.400818,-0.78125,0.316528
1563815725350988,0.358643,0.400818,-0.78125,0.31665
1563815725373969,0.358521,0.400818,-0.781311,0.316833
1563815725396955,0.358215,0.400696,-0.781433,0.316956
1563815725410947,0.357971,0.400757,-0.781433,0.317139
1563815725433932,0.357727,0.40094,-0.781433,0.317261
1563815725462922,0.357727,0.40094,-0.781433,0.317261
1563815725477911,0.357727,0.40094,-0.781433,0.317261
1563815725493901,0.357666,0.401062,-0.781372,0.317261
1563815725523894,0.357544,0.401367,-0.78125,0.317383
1563815725537876,0.357361,0.401428,-0.78125,0.317505
1563815725561860,0.357056,0.401306,-0.781372,0.317627
1563815725576851,0.35675,0.401062,-0.781616,0.317749
1563815725597842,0.356384,0.400818,-0.781799,0.317993
1563815725613851,0.356018,0.400696,-0.781982,0.318176
1563815725636817,0.355652,0.400391,-0.782166,0.318359
1563815725665799,0.355286,0.400085,-0.782471,0.318481
1563815725673816,0.355103,0.399902,-0.782593,0.318542
1563815725696782,0.355103,0.399902,-0.782593,0.318542
1563815725717770,0.355103,0.399902,-0.782593,0.318542
1563815725741758,0.355164,0.399963,-0.782593,0.318481
1563815725756748,0.355347,0.399963,-0.782593,0.318298
1563815725779736,0.355652,0.400208,-0.78241,0.318054
1563815725800729,0.355774,0.400574,-0.782227,0.317871
1563815725816713,0.355774,0.40094,-0.782104,0.317688
1563815725837702,0.355774,0.401062,-0.782104,0.317566
1563815725854692,0.355835,0.401306,-0.782043,0.317383
1563815725884677,0.355896,0.401306,-0.782043,0.317383
1563815725899665,0.355896,0.401306,-0.782043,0.317383
1563815725914664,0.355896,0.401306,-0.782043,0.317383
1563815725936648,0.355652,0.401245,-0.782166,0.317383
1563815725966635,0.355286,0.401184,-0.782349,0.317383
1563815725975621,0.354797,0.400879,-0.782654,0.317505
1563815725996613,0.354126,0.40033,-0.783203,0.317749
1563815726027593,0.353088,0.399109,-0.784119,0.318176
1563815726033589,0.351318,0.396667,-0.785706,0.319092
1563815726056576,0.34845,0.391846,-0.788696,0.320862
1563815726079562,0.343811,0.385132,-0.793579,0.322083
1563815726092554,0.336121,0.378662,-0.799805,0.322388
1563815726101549,0.324036,0.37207,-0.807678,0.322754
1563815726122540,0.307251,0.364502,-0.817688,0.322632
1563815726144530,0.287354,0.35553,-0.829224,0.321594
1563815726162514,0.265137,0.344727,-0.841736,0.319946
1563815726185502,0.240173,0.331299,-0.855103,0.31842
1563815726212507,0.212952,0.315125,-0.868835,0.316956
1563815726221488,0.185059,0.297119,-0.882019,0.31543
1563815726242472,0.156616,0.277954,-0.894287,0.313843
1563815726264478,0.128296,0.257324,-0.905457,0.312195
1563815726281447,0.101135,0.235657,-0.915344,0.310486
1563815726302456,0.0755005,0.213318,-0.923828,0.308838
1563815726324422,0.0514526,0.191284,-0.930908,0.306946
1563815726341417,0.0290527,0.170166,-0.936707,0.304688
1563815726362401,0.00744629,0.149231,-0.941406,0.30249
1563815726384409,-0.0128784,0.129028,-0.944946,0.300598
1563815726407392,-0.0319824,0.110718,-0.947266,0.299072
1563815726422365,-0.0502319,0.0941772,-0.948792,0.297485
1563815726444353,-0.067749,0.0791626,-0.949646,0.295471
1563815726467340,-0.0845337,0.0657349,-0.950073,0.293213
1563815726482331,-0.10022,0.0539551,-0.94989,0.291199
1563815726504318,-0.115356,0.0435791,-0.949219,0.289429
1563815726521312,-0.128723,0.0342407,-0.948486,0.287598
1563815726543296,-0.140747,0.0258789,-0.947632,0.285645
1563815726564314,-0.151306,0.0189209,-0.946777,0.28363
1563815726581274,-0.160339,0.0130005,-0.945801,0.282227
1563815726602262,-0.167603,0.00744629,-0.944763,0.281677
1563815726633244,-0.173096,0.00201416,-0.943848,0.281555
1563815726641240,-0.177307,-0.00286865,-0.943054,0.281433
1563815726662228,-0.180847,-0.00689697,-0.942566,0.280884
1563815726686213,-0.183594,-0.0098877,-0.942261,0.28009
1563815726701205,-0.185303,-0.012085,-0.941956,0.279724
1563815726722195,-0.186035,-0.0143433,-0.941711,0.279968
1563815726744210,-0.186096,-0.0169067,-0.941467,0.280701
1563815726761170,-0.185791,-0.0192871,-0.941223,0.281494
1563815726782160,-0.185486,-0.020874,-0.94104,0.282288
1563815726804164,-0.185242,-0.0219116,-0.940796,0.283081
1563815726821137,-0.185059,-0.0228271,-0.940552,0.283936
1563815726842125,-0.184875,-0.0235596,-0.940308,0.28479
1563815726860113,-0.184692,-0.024231,-0.940125,0.285522
1563815726882102,-0.184753,-0.0247192,-0.939941,0.286133
1563815726902109,-0.185059,-0.0251465,-0.939758,0.286499
1563815726920080,-0.185181,-0.0256958,-0.939636,0.286804
1563815726942078,-0.185181,-0.0261841,-0.939514,0.287048
1563815726964054,-0.185425,-0.0268555,-0.939392,0.28717
1563815726980048,-0.185486,-0.0269775,-0.939392,0.287109
1563815727003037,-0.185547,-0.0271606,-0.939392,0.287109
1563815727022023,-0.185608,-0.0272827,-0.939392,0.287048
1563815727040011,-0.18573,-0.0274048,-0.939392,0.287048
1563815727062998,-0.185791,-0.0275269,-0.939392,0.286987
1563815727089992,-0.185913,-0.0276489,-0.939331,0.286987
1563815727099979,-0.185974,-0.027771,-0.939331,0.286926
1563815727128960,-0.186035,-0.0278931,-0.939331,0.286926
1563815727141956,-0.186157,-0.0280151,-0.939331,0.286926
1563815727159942,-0.186218,-0.0281372,-0.93927,0.286865
1563815727182930,-0.18634,-0.0281982,-0.93927,0.286865
1563815727201949,-0.186523,-0.0287476,-0.939209,0.286926
1563815727219910,-0.186584,-0.0292358,-0.939209,0.286865
1563815727242897,-0.186707,-0.029541,-0.939209,0.286743
1563815727261885,-0.18689,-0.029541,-0.93927,0.286499
1563815727279874,-0.187256,-0.0297241,-0.93927,0.286194
1563815727302861,-0.187561,-0.0298462,-0.93927,0.286011
1563815727321858,-0.187622,-0.0299072,-0.939209,0.286011
1563815727339841,-0.187744,-0.0300293,-0.939209,0.28595
1563815727369823,-0.187805,-0.0300903,-0.939209,0.28595
1563815727381825,-0.187866,-0.0302124,-0.939209,0.28595
1563815727407801,-0.188477,-0.0305176,-0.939087,0.285767
1563815727422793,-0.189087,-0.0308228,-0.939026,0.285706
1563815727442782,-0.189148,-0.0309448,-0.939026,0.285645
1563815727465768,-0.18927,-0.0310059,-0.938965,0.285645
1563815727482759,-0.189331,-0.0311279,-0.938965,0.285583
1563815727503747,-0.189392,-0.031189,-0.938965,0.285583
1563815727519738,-0.189453,-0.031311,-0.938965,0.285583
1563815727541724,-0.189514,-0.0313721,-0.938965,0.285522
1563815727562712,-0.189575,-0.0314941,-0.938965,0.285522
1563815727579703,-0.189636,-0.0315552,-0.938904,0.285522
1563815727601690,-0.189697,-0.0316162,-0.938904,0.285522
1563815727622678,-0.189758,-0.0316772,-0.938904,0.285461
1563815727639668,-0.189819,-0.0317993,-0.938904,0.285461
1563815727661657,-0.18988,-0.0318604,-0.938904,0.285461
1563815727699641,-0.189941,-0.0319214,-0.938904,0.285461
1563815727702632,-0.190002,-0.0319824,-0.938843,0.2854
1563815727721623,-0.190063,-0.0320435,-0.938843,0.2854
1563815727744609,-0.190125,-0.0321655,-0.938843,0.2854
1563815727759599,-0.19043,-0.0322266,-0.938843,0.285095
1563815727781590,-0.190735,-0.0321045,-0.938904,0.28479
1563815727804573,-0.190979,-0.0321655,-0.938965,0.284485
1563815727819585,-0.191223,-0.0323486,-0.938965,0.284241
1563815727841552,-0.191284,-0.0324097,-0.938965,0.284241
1563815727864560,-0.191345,-0.0326538,-0.938965,0.284058
1563815727879530,-0.191467,-0.0328369,-0.938965,0.284058
1563815727901518,-0.191528,-0.0330811,-0.938965,0.283997
1563815727924505,-0.191589,-0.0332642,-0.938965,0.283936
1563815727938496,-0.19165,-0.0333252,-0.938965,0.283936
1563815727962482,-0.191711,-0.0333862,-0.938904,0.283875
1563815727984470,-0.191772,-0.0334473,-0.938904,0.283875
1563815727998462,-0.191833,-0.0335083,-0.938904,0.283875
1563815728022448,-0.191833,-0.0335693,-0.938904,0.283875
1563815728044435,-0.191895,-0.0336304,-0.938904,0.283875
1563815728058427,-0.192139,-0.0340576,-0.938843,0.283875
1563815728081418,-0.1922,-0.0341187,-0.938782,0.283875
1563815728104402,-0.192261,-0.0341797,-0.938782,0.283875
1563815728118412,-0.192322,-0.0342407,-0.938782,0.283875
1563815728141379,-0.192322,-0.0343018,-0.938782,0.283813
1563815728164366,-0.192383,-0.0343628,-0.938782,0.283813
1563815728186354,-0.192444,-0.0344238,-0.938782,0.283813
1563815728201344,-0.192505,-0.0344849,-0.938782,0.283813
1563815728224331,-0.192566,-0.0345459,-0.938721,0.283813
1563815728239324,-0.192871,-0.0349731,-0.93866,0.283813
1563815728261311,-0.193054,-0.0354614,-0.938599,0.283752
1563815728284297,-0.193237,-0.0358887,-0.938599,0.283691
