timestamp,x,y,z,w
1564164029860909,0.126831,0.579102,0.0933838,0.799805
1564164029881870,0.128418,0.577332,0.09375,0.800842
1564164029903330,0.131042,0.575195,0.0949097,0.801758
1564164029921297,0.13385,0.572205,0.0970459,0.803223
1564164029942258,0.137451,0.568054,0.100281,0.805176
1564164029963248,0.141357,0.562744,0.104126,0.807739
1564164029981191,0.144836,0.556091,0.108704,0.811096
1564164030002147,0.147766,0.54718,0.114258,0.815857
1564164030023205,0.153198,0.536438,0.118896,0.821289
1564164030048628,0.161804,0.524048,0.122498,0.827087
1564164030062103,0.170044,0.509827,0.127136,0.833618
1564164030083101,0.1745,0.49292,0.134094,0.841736
1564164030101031,0.178345,0.473938,0.142151,0.850464
1564164030129486,0.182068,0.452576,0.150146,0.859863
1564164030143452,0.183777,0.429871,0.158447,0.869629
1564164030160920,0.183289,0.406311,0.167236,0.879333
1564164030183878,0.18219,0.381226,0.175659,0.889099
1564164030203346,0.180481,0.354675,0.183716,0.898743
1564164030221307,0.177734,0.327209,0.191284,0.908081
1564164030249761,0.173218,0.29895,0.198608,0.917114
1564164030263229,0.167358,0.270142,0.205994,0.925476
1564164030281196,0.161194,0.241028,0.21344,0.932861
1564164030302656,0.154419,0.211975,0.220215,0.939514
1564164030326112,0.146912,0.183167,0.225952,0.945374
1564164030341085,0.140442,0.15509,0.231873,0.94989
1564164030363544,0.136169,0.128723,0.237366,0.953125
1564164030383006,0.132202,0.104187,0.241638,0.955627
1564164030406970,0.128296,0.0812378,0.245361,0.957397
1564164030423431,0.124695,0.0599365,0.249023,0.958496
1564164030443394,0.120728,0.0390015,0.252625,0.959167
1564164030460362,0.115173,0.019165,0.255737,0.959656
1564164030482821,0.109009,0.00128174,0.258972,0.959656
1564164030503782,0.103271,-0.0144653,0.262024,0.959351
1564164030527738,0.0983887,-0.0288086,0.264954,0.95874
1564164030542709,0.0939941,-0.041748,0.268005,0.957886
1564164030563673,0.0888062,-0.0532837,0.271179,0.956909
1564164030580152,0.0842896,-0.0634155,0.274231,0.955811
1564164030602600,0.0819092,-0.0718384,0.276855,0.954651
1564164030624089,0.0803833,-0.0788574,0.278625,0.953735
1564164030640534,0.0776367,-0.0853271,0.279846,0.953064
1564164030662987,0.0730591,-0.0914917,0.28064,0.952576
1564164030683978,0.0679932,-0.0969849,0.281189,0.952271
1564164030700417,0.0632935,-0.101563,0.281738,0.951965
1564164030730360,0.0587769,-0.105591,0.282288,0.95166
1564164030743834,0.0540161,-0.109009,0.283142,0.951294
1564164030760308,0.0494995,-0.111511,0.284546,0.950806
1564164030782766,0.0456543,-0.113403,0.286133,0.950317
1564164030803744,0.0421753,-0.115173,0.287537,0.949829
1564164030820199,0.0385132,-0.116455,0.289063,0.949402
1564164030842652,0.034668,-0.117615,0.290894,0.948853
1564164030863644,0.0303955,-0.119019,0.292603,0.948242
1564164030879591,0.0254517,-0.120667,0.294006,0.947754
1564164030902541,0.0195923,-0.121887,0.295349,0.947327
1564164030924001,0.0127563,-0.122803,0.296631,0.94696
1564164030939479,0.00488281,-0.123535,0.297852,0.946533
1564164030962928,-0.00378418,-0.124146,0.298706,0.946167
1564164030983889,-0.0136719,-0.123962,0.299377,0.945923
1564164031006379,-0.024353,-0.122681,0.300781,0.945435
1564164031022817,-0.0348511,-0.121216,0.302917,0.94458
1564164031043809,-0.0449829,-0.118835,0.305115,0.943787
1564164031059750,-0.0545654,-0.114624,0.307739,0.942932
1564164031082712,-0.0632324,-0.10968,0.31073,0.942017
1564164031105164,-0.0717163,-0.104675,0.314209,0.940796
1564164031119638,-0.0793457,-0.0984497,0.318726,0.939331
1564164031142594,-0.0838013,-0.0924683,0.322998,0.93811
1564164031165054,-0.0848999,-0.0863647,0.32666,0.937317
1564164031179526,-0.0852051,-0.0797729,0.33075,0.936462
1564164031202983,-0.0836792,-0.0743408,0.334595,0.935669
1564164031232927,-0.0822144,-0.0709839,0.33783,0.934875
1564164031246400,-0.081604,-0.0679932,0.340393,0.934204
1564164031262879,-0.0820923,-0.0649414,0.343018,0.933411
1564164031285329,-0.083313,-0.062439,0.345703,0.932495
1564164031306329,-0.0844116,-0.0598755,0.347473,0.931946
1564164031322760,-0.0863647,-0.0581055,0.348511,0.931458
1564164031345221,-0.0894165,-0.0570679,0.349487,0.930847
1564164031367180,-0.0927734,-0.0560303,0.350769,0.930176
1564164031382648,-0.0944214,-0.0540771,0.351685,0.929749
1564164031405106,-0.0953369,-0.0515137,0.352844,0.929382
1564164031426067,-0.0982056,-0.0494385,0.354065,0.928711
1564164031442536,-0.101685,-0.0474243,0.355347,0.927979
1564164031464994,-0.104065,-0.0446777,0.356506,0.927368
1564164031486480,-0.104919,-0.0410156,0.357788,0.926941
1564164031510425,-0.105896,-0.0377197,0.35907,0.926453
1564164031525384,-0.107605,-0.0349731,0.360352,0.925903
1564164031546345,-0.10907,-0.0322266,0.361389,0.925415
1564164031562814,-0.110229,-0.0290527,0.362122,0.92511
1564164031585272,-0.112,-0.0265503,0.362793,0.924683
1564164031606271,-0.11438,-0.0248413,0.363647,0.924133
1564164031622706,-0.115662,-0.022583,0.364319,0.923767
1564164031645195,-0.116211,-0.0203857,0.364868,0.923523
1564164031666625,-0.117554,-0.0187988,0.365601,0.923096
1564164031682591,-0.118713,-0.0179443,0.366272,0.922668
1564164031711538,-0.118958,-0.0169067,0.366882,0.922424
1564164031726546,-0.118896,-0.0159912,0.367371,0.922302
1564164031742980,-0.119324,-0.015564,0.367676,0.922119
1564164031765443,-0.120117,-0.0154419,0.367859,0.921936
1564164031786399,-0.120422,-0.0151978,0.367981,0.921875
1564164031802868,-0.1203,-0.0151367,0.367981,0.921875
1564164031825326,-0.120361,-0.0151978,0.367981,0.921875
1564164031846347,-0.120911,-0.0157471,0.36792,0.921753
1564164031862765,-0.120972,-0.0160522,0.36792,0.921753
1564164031885215,-0.120728,-0.0163574,0.367859,0.921814
1564164031906215,-0.120605,-0.0168457,0.367676,0.921875
1564164031922653,-0.120544,-0.0172729,0.367493,0.921997
1564164031945112,-0.120422,-0.0176392,0.36731,0.922058
1564164031966586,-0.1203,-0.0178833,0.367126,0.92218
1564164031989021,-0.120117,-0.0181885,0.366882,0.922241
1564164032004993,-0.119873,-0.0185547,0.366638,0.922363
1564164032027956,-0.119446,-0.0187988,0.366272,0.922607
1564164032042927,-0.119141,-0.0189819,0.365845,0.922791
1564164032065879,-0.11908,-0.0192261,0.365479,0.922913
1564164032087839,-0.118713,-0.0195313,0.365112,0.923096
1564164032102812,-0.118225,-0.0195313,0.364868,0.923279
1564164032125277,-0.118164,-0.0194702,0.364624,0.923401
1564164032147734,-0.118164,-0.0196533,0.364441,0.923462
1564164032162707,-0.118042,-0.0198364,0.364258,0.923523
1564164032185157,-0.117798,-0.0199585,0.364075,0.923645
1564164032207617,-0.117676,-0.0200806,0.364014,0.923706
1564164032222096,-0.117615,-0.0202026,0.363892,0.923706
1564164032245052,-0.117615,-0.0205078,0.363831,0.923767
1564164032268035,-0.117554,-0.0206909,0.363647,0.923828
1564164032281986,-0.117737,-0.0209351,0.363464,0.923889
1564164032305437,-0.117798,-0.0209351,0.363464,0.923828
1564164032327900,-0.117676,-0.0209351,0.36322,0.92395
1564164032342364,-0.117676,-0.0209961,0.362976,0.924072
1564164032365330,-0.117798,-0.0211792,0.362793,0.924133
1564164032393769,-0.117615,-0.0211792,0.36261,0.924194
1564164032402258,-0.11731,-0.0209961,0.362366,0.924377
1564164032425211,-0.117432,-0.0209961,0.362183,0.924438
1564164032447677,-0.117493,-0.0210571,0.362183,0.924377
1564164032468667,-0.117432,-0.0210571,0.362061,0.924438
1564164032485106,-0.117126,-0.020874,0.361938,0.9245
1564164032507566,-0.117004,-0.0209351,0.361816,0.924622
1564164032529050,-0.117004,-0.0209961,0.361694,0.924683
1564164032546993,-0.116882,-0.0210571,0.36145,0.924744
1564164032567948,-0.116699,-0.0211182,0.361145,0.924866
1564164032588944,-0.116577,-0.0212402,0.360901,0.924988
1564164032604882,-0.116455,-0.0214844,0.360657,0.92511
1564164032627835,-0.116211,-0.0215454,0.360474,0.925232
1564164032648798,-0.11615,-0.0214233,0.360413,0.925232
1564164032672750,-0.11615,-0.0214233,0.360413,0.925232
1564164032687722,-0.116333,-0.0217285,0.360352,0.925232
1564164032708725,-0.116211,-0.0219116,0.360352,0.925232
1564164032725162,-0.116272,-0.0219727,0.360352,0.925232
1564164032747645,-0.116333,-0.0219727,0.360291,0.925232
1564164032771568,-0.116211,-0.0222778,0.360229,0.925293
1564164032785050,-0.116089,-0.022583,0.360229,0.925293
1564164032808001,-0.116089,-0.0229492,0.360229,0.925293
1564164032828966,-0.116028,-0.0234375,0.360168,0.925293
1564164032845431,-0.115784,-0.0238647,0.360046,0.925354
1564164032867889,-0.115356,-0.024292,0.359924,0.925476
1564164032896337,-0.114929,-0.0248413,0.359741,0.925537
1564164032905322,-0.114563,-0.0255127,0.359619,0.925659
1564164032927797,-0.114075,-0.0262451,0.359497,0.92572
1564164032950236,-0.113525,-0.0262451,0.359619,0.925781
1564164032965216,-0.111694,-0.0256348,0.359619,0.926025
1564164032987667,-0.109802,-0.0244141,0.359497,0.92627
1564164033011628,-0.108704,-0.0235596,0.359558,0.926453
1564164033031586,-0.108887,-0.0236206,0.359741,0.926331
1564164033048053,-0.110962,-0.0240479,0.359741,0.926086
1564164033070014,-0.112732,-0.026001,0.359558,0.925903
1564164033084985,-0.11261,-0.0267334,0.35968,0.925842
1564164033107945,-0.109375,-0.0270386,0.359375,0.926331
1564164033130399,-0.105713,-0.0261841,0.359802,0.926636
1564164033151398,-0.104736,-0.0267944,0.360291,0.926514
1564164033175335,-0.105652,-0.0289307,0.361328,0.925903
1564164033190290,-0.105713,-0.0307617,0.361877,0.925659
1564164033211254,-0.106201,-0.03125,0.361694,0.925659
1564164033228226,-0.103394,-0.0274048,0.361694,0.926086
1564164033251676,-0.100708,-0.0224609,0.361145,0.926758
1564164033271146,-0.102966,-0.0217285,0.359924,0.927002
1564164033287609,-0.110474,-0.0256958,0.359802,0.926086
1564164033310072,-0.117676,-0.0293579,0.360168,0.924927
1564164033339017,-0.120422,-0.0294189,0.359802,0.924744
1564164033347997,-0.118958,-0.0286255,0.358826,0.925293
1564164033377942,-0.117798,-0.0288696,0.357422,0.926025
1564164033391454,-0.11969,-0.0296631,0.355774,0.926331
1564164033407886,-0.123901,-0.031311,0.354126,0.926392
1564164033430345,-0.129333,-0.0341797,0.352966,0.925964
1564164033452802,-0.133728,-0.0369873,0.351868,0.925659
1564164033458298,-0.136353,-0.0383911,0.350647,0.925659
1564164033473264,-0.136841,-0.0383301,0.349487,0.926086
1564164033495721,-0.136536,-0.038269,0.348694,0.926392
1564164033518217,-0.136902,-0.0379639,0.348083,0.926575
1564164033533186,-0.137939,-0.0379639,0.347351,0.926697
1564164033555610,-0.139465,-0.0379028,0.346619,0.926758
1564164033578608,-0.140869,-0.0383301,0.346069,0.926758
1564164033593073,-0.142456,-0.0392456,0.345459,0.926697
1564164033615559,-0.143799,-0.039856,0.345032,0.926636
1564164033631977,-0.144531,-0.039978,0.344543,0.926697
1564164033653429,-0.145081,-0.0402832,0.344055,0.926758
1564164033675887,-0.145325,-0.0408936,0.343628,0.926819
1564164033691857,-0.145325,-0.041748,0.343262,0.926941
1564164033713353,-0.145142,-0.0421143,0.342957,0.927063
1564164033735812,-0.144775,-0.0421753,0.342773,0.927185
1564164033752245,-0.14447,-0.0422363,0.34259,0.927307
1564164033780704,-0.144409,-0.0425415,0.342468,0.927368
1564164033795664,-0.14502,-0.0431519,0.342346,0.927246
1564164033812142,-0.145813,-0.0435791,0.342224,0.927185
1564164033833128,-0.146362,-0.0435791,0.342163,0.927124
1564164033855554,-0.146423,-0.0435791,0.342163,0.927124
1564164033872023,-0.14624,-0.0435791,0.342102,0.927185
1564164033892988,-0.146301,-0.0435791,0.342102,0.927185
1564164033915945,-0.146301,-0.0435791,0.342102,0.927185
1564164033933410,-0.146301,-0.0438232,0.342041,0.927185
1564164033953371,-0.146301,-0.0438232,0.342041,0.927185
1564164033975867,-0.146301,-0.0440063,0.34198,0.927185
1564164033993796,-0.146545,-0.0443115,0.342041,0.927124
1564164034013296,-0.14679,-0.0446167,0.342163,0.927002
1564164034035755,-0.146851,-0.0448608,0.342163,0.926941
1564164034059681,-0.146606,-0.045105,0.342224,0.927002
1564164034073180,-0.146423,-0.0453491,0.342224,0.927002
1564164034095612,-0.146423,-0.0453491,0.342224,0.927002
1564164034113574,-0.146606,-0.0458374,0.342163,0.926941
1564164034133037,-0.147156,-0.0466309,0.342224,0.926819
1564164034155497,-0.147705,-0.0477905,0.342285,0.926636
1564164034173462,-0.147827,-0.0493774,0.34259,0.926453
1564164034192958,-0.147339,-0.050415,0.343079,0.92627
1564164034215889,-0.14624,-0.0514526,0.343933,0.926086
1564164034233351,-0.144958,-0.0528564,0.345032,0.925781
1564164034253350,-0.142273,-0.0531006,0.345459,0.926025
1564164034283258,-0.138855,-0.0524902,0.345276,0.926636
1564164034293739,-0.134827,-0.0506592,0.344849,0.92749
1564164034313204,-0.131042,-0.0478516,0.344177,0.928467
1564164034335693,-0.128174,-0.0462036,0.344055,0.928955
1564164034353627,-0.128296,-0.0464478,0.34436,0.928833
1564164034373097,-0.130005,-0.0473633,0.344971,0.928345
1564164034395589,-0.130432,-0.0478516,0.345215,0.928162
1564164034413561,-0.128357,-0.0464478,0.345703,0.928345
1564164034432979,-0.123718,-0.0448608,0.346375,0.928772
1564164034455474,-0.120056,-0.0435791,0.347107,0.929077
1564164034473405,-0.119812,-0.043335,0.347595,0.928894
1564164034493368,-0.121887,-0.0430908,0.347778,0.928589
1564164034515827,-0.124084,-0.0426636,0.347656,0.928345
1564164034533794,-0.126465,-0.043335,0.347656,0.927979
1564164034562239,-0.127502,-0.043396,0.3479,0.927795
1564164034575716,-0.127869,-0.0421753,0.348022,0.927734
1564164034593683,-0.128662,-0.0408936,0.348083,0.927673
1564164034616139,-0.131226,-0.0408325,0.348938,0.926941
1564164034635605,-0.134094,-0.0424805,0.350037,0.926086
1564164034653571,-0.134888,-0.0432739,0.351013,0.925537
1564164034674539,-0.133362,-0.0427246,0.35144,0.925659
1564164034695992,-0.13208,-0.0418091,0.351685,0.925781
1564164034713460,-0.132629,-0.0419312,0.352051,0.925537
1564164034734420,-0.133789,-0.0424194,0.352173,0.925293
1564164034750897,-0.134277,-0.0424805,0.35199,0.925293
1564164034773348,-0.134277,-0.0427856,0.351807,0.925354
1564164034794814,-0.134338,-0.0429688,0.351624,0.925415
1564164034811276,-0.134521,-0.0430908,0.351501,0.925415
1564164034841226,-0.134583,-0.0430298,0.351318,0.925476
1564164034854710,-0.134583,-0.0430298,0.351318,0.925476
1564164034871166,-0.134583,-0.0430298,0.351318,0.925476
1564164034894129,-0.134583,-0.0430298,0.351318,0.925476
1564164034915090,-0.134399,-0.0426025,0.351257,0.925537
1564164034936545,-0.134155,-0.0422974,0.351318,0.925598
1564164034952516,-0.134155,-0.0422974,0.351318,0.925598
1564164034975472,-0.134216,-0.0422974,0.351318,0.925598
1564164034996468,-0.134155,-0.0420532,0.351135,0.925659
1564164035012916,-0.134155,-0.0419312,0.350952,0.92572
1564164035042846,-0.134155,-0.0419922,0.350952,0.92572
1564164035049341,-0.134094,-0.041748,0.35083,0.925842
1564164035072795,-0.133911,-0.0415649,0.350647,0.925903
1564164035095258,-0.133911,-0.0415649,0.350647,0.925903
1564164035117709,-0.133972,-0.0415039,0.350647,0.925903
1564164035132689,-0.133972,-0.0415039,0.350647,0.925903
1564164035155139,-0.133728,-0.0415039,0.350586,0.925964
1564164035170111,-0.133484,-0.0414429,0.350525,0.926025
1564164035192577,-0.133484,-0.0414429,0.350525,0.926025
1564164035215035,-0.133362,-0.0415649,0.350525,0.926025
1564164035229508,-0.133423,-0.0415649,0.350525,0.926025
1564164035252957,-0.133057,-0.0415039,0.350464,0.926147
1564164035275447,-0.133057,-0.0414429,0.350464,0.926147
1564164035289421,-0.133057,-0.0414429,0.350464,0.926147
1564164035312852,-0.133057,-0.0414429,0.350464,0.926147
1564164035335304,-0.132813,-0.0411987,0.350281,0.926208
1564164035349777,-0.13269,-0.0412598,0.350159,0.926331
1564164035372733,-0.132751,-0.0413208,0.349976,0.926331
1564164035395199,-0.13269,-0.0411987,0.349731,0.926453
1564164035416158,-0.132751,-0.0410767,0.349548,0.926514
1564164035432624,-0.132874,-0.0411377,0.349365,0.926575
1564164035455089,-0.132935,-0.0413208,0.349243,0.926575
1564164035476541,-0.132813,-0.0413818,0.348999,0.926697
1564164035492519,-0.13269,-0.0413818,0.348816,0.926758
1564164035514978,-0.13269,-0.0414429,0.348694,0.926819
1564164035536429,-0.132751,-0.041626,0.348511,0.92688
1564164035552900,-0.132568,-0.0418091,0.348389,0.926941
1564164035575358,-0.132202,-0.0419922,0.348206,0.927063
1564164035596317,-0.132019,-0.0422363,0.348083,0.927124
1564164035614285,-0.132019,-0.0424805,0.3479,0.927185
1564164035635247,-0.131897,-0.0429688,0.347656,0.927246
1564164035656239,-0.13147,-0.0432739,0.347473,0.927368
1564164035673175,-0.131042,-0.0432129,0.347107,0.927612
1564164035695142,-0.13092,-0.0432129,0.346741,0.927734
1564164035725088,-0.130981,-0.043457,0.346558,0.927795
1564164035732564,-0.130981,-0.043457,0.346558,0.927795
1564164035755523,-0.130859,-0.0429688,0.346558,0.927795
1564164035776483,-0.131165,-0.0427856,0.346741,0.927734
1564164035793453,-0.131409,-0.0429688,0.346985,0.927551
1564164035815411,-0.131104,-0.0429077,0.347168,0.927551
1564164035837869,-0.130737,-0.0425415,0.347168,0.927612
1564164035852843,-0.130737,-0.0424805,0.347168,0.927612
1564164035875807,-0.130737,-0.0424805,0.347168,0.927612
1564164035897765,-0.130798,-0.0424805,0.347168,0.927612
1564164035912738,-0.130798,-0.0424805,0.347168,0.927612
1564164035935189,-0.130798,-0.0424805,0.347168,0.927612
1564164035957647,-0.130798,-0.0424194,0.347168,0.927612
1564164035972119,-0.130798,-0.0424194,0.347168,0.927612
1564164036002572,-0.130859,-0.0424194,0.347168,0.927612
1564164036017536,-0.130859,-0.0424194,0.347168,0.927612
1564164036032013,-0.131042,-0.0427246,0.347229,0.927551
1564164036055466,-0.131042,-0.0427246,0.347168,0.927551
1564164036077923,-0.131042,-0.0427246,0.347229,0.927551
1564164036093403,-0.131042,-0.0426636,0.347229,0.927551
1564164036115358,-0.131287,-0.0429077,0.347107,0.927551
1564164036137813,-0.131287,-0.0429077,0.347107,0.927551
1564164036152785,-0.131042,-0.0426636,0.346985,0.927673
1564164036176739,-0.131042,-0.0426025,0.346985,0.927673
1564164036198200,-0.131042,-0.0426025,0.346985,0.927673
1564164036212179,-0.131042,-0.0426025,0.346985,0.927673
1564164036235140,-0.131104,-0.0425415,0.346985,0.927612
1564164036257598,-0.130981,-0.0426636,0.346924,0.927673
1564164036280062,-0.130859,-0.0427856,0.346985,0.927673
1564164036295520,-0.130859,-0.0427246,0.347107,0.927612
1564164036317978,-0.130005,-0.041626,0.347473,0.927673
1564164036338971,-0.126038,-0.0396729,0.348267,0.927979
1564164036355408,-0.118652,-0.0366821,0.348877,0.928894
1564164036377873,-0.115234,-0.0317383,0.350037,0.929016
1564164036398858,-0.114685,-0.0292969,0.351013,0.928833
1564164036415297,-0.116577,-0.0281372,0.352234,0.928162
1564164036437763,-0.119507,-0.02948,0.352783,0.927551
1564164036458753,-0.125122,-0.0346069,0.353638,0.926331
1564164036476216,-0.131531,-0.0415039,0.354919,0.924622
1564164036505138,-0.131775,-0.0452881,0.355164,0.924316
1564164036519104,-0.124756,-0.0440063,0.354309,0.925659
1564164036535074,-0.116333,-0.0405884,0.352844,0.92749
1564164036557532,-0.112549,-0.0373535,0.351624,0.928589
1564164036578992,-0.114075,-0.0356445,0.351501,0.928467
1564164036594463,-0.118591,-0.0360107,0.351807,0.927795
1564164036617921,-0.122803,-0.0367432,0.35144,0.927368
1564164036638914,-0.123596,-0.0361938,0.35083,0.92749
1564164036654351,-0.120178,-0.0339355,0.350159,0.928284
1564164036677830,-0.115967,-0.0322266,0.349304,0.929199
1564164036706295,-0.115417,-0.0323486,0.348389,0.929626
1564164036721288,-0.117859,-0.0339966,0.348145,0.929382
1564164036737697,-0.1203,-0.0352173,0.347656,0.929138
1564164036758693,-0.121094,-0.0354614,0.346924,0.929321
1564164036782615,-0.120667,-0.0350952,0.346069,0.929749
1564164036797587,-0.120728,-0.0352783,0.345337,0.929993
1564164036820044,-0.121033,-0.0353394,0.344727,0.930176
1564164036835530,-0.121399,-0.0352173,0.344177,0.930298
1564164036857975,-0.122192,-0.0357666,0.343689,0.930359
1564164036880432,-0.123352,-0.0366821,0.343384,0.930298
1564164036895412,-0.124023,-0.0373535,0.343018,0.930298
1564164036917864,-0.123535,-0.0374756,0.342773,0.930481
1564164036940328,-0.122864,-0.0375366,0.342468,0.930664
1564164036954793,-0.123108,-0.0380249,0.342224,0.930725
1564164036985237,-0.124084,-0.0385742,0.342224,0.930542
1564164037000209,-0.125,-0.0390625,0.342163,0.93042
1564164037014683,-0.125183,-0.0393677,0.342102,0.93042
1564164037037641,-0.125,-0.0393677,0.341797,0.930542
1564164037060596,-0.124817,-0.0393066,0.341492,0.930725
1564164037074570,-0.125061,-0.0391846,0.341248,0.930725
1564164037097527,-0.125793,-0.0393066,0.341125,0.930725
1564164037119987,-0.126343,-0.0396118,0.341064,0.930664
1564164037134459,-0.126343,-0.0397949,0.341003,0.930664
1564164037157917,-0.125977,-0.0396118,0.340881,0.930725
1564164037179884,-0.125732,-0.0394287,0.34082,0.930786
1564164037194848,-0.125854,-0.0391846,0.340698,0.930847
1564164037217805,-0.12616,-0.0392456,0.340637,0.930847
1564164037240270,-0.126587,-0.0393677,0.340637,0.930786
1564164037261225,-0.126587,-0.0393677,0.340637,0.930786
1564164037277693,-0.126587,-0.0393677,0.340637,0.930786
1564164037300150,-0.126587,-0.0393066,0.340637,0.930786
1564164037321133,-0.127075,-0.0397949,0.340759,0.930664
1564164037338080,-0.127136,-0.039856,0.340759,0.930603
1564164037360049,-0.126587,-0.0393677,0.340759,0.930725
1564164037388986,-0.125977,-0.0391235,0.340759,0.930847
1564164037397971,-0.126465,-0.0395508,0.340881,0.930664
1564164037420435,-0.127136,-0.0401001,0.341064,0.930481
1564164037441392,-0.127075,-0.0402222,0.341125,0.930481
1564164037457859,-0.126404,-0.039978,0.341187,0.930542
1564164037480325,-0.126404,-0.039978,0.341187,0.930542
1564164037501315,-0.126831,-0.0401611,0.341187,0.930481
1564164037517748,-0.12738,-0.0405884,0.341248,0.93042
1564164037540712,-0.127441,-0.0405884,0.341248,0.930359
1564164037561171,-0.127075,-0.0404053,0.341248,0.93042
1564164037577644,-0.126831,-0.0406494,0.341187,0.930481
1564164037600106,-0.127075,-0.0410156,0.341187,0.93042
1564164037621557,-0.127441,-0.0413818,0.341187,0.930359
1564164037637526,-0.127502,-0.0413818,0.341187,0.930359
1564164037667479,-0.127014,-0.0411987,0.341125,0.930481
1564164037681465,-0.12677,-0.0411987,0.341064,0.930542
1564164037697914,-0.126831,-0.0415039,0.341003,0.930481
1564164037720372,-0.126892,-0.041687,0.341003,0.930481
1564164037742837,-0.126709,-0.0418091,0.340942,0.930542
1564164037757809,-0.126465,-0.0418091,0.340881,0.930603
1564164037780272,-0.126404,-0.0419312,0.340881,0.930603
1564164037802718,-0.126587,-0.0422974,0.34082,0.930542
1564164037818189,-0.126648,-0.0426025,0.340881,0.930542
1564164037840148,-0.126465,-0.0426636,0.34082,0.930542
1564164037862615,-0.126038,-0.0427246,0.34082,0.930603
1564164037877081,-0.125916,-0.0430298,0.340942,0.930603
1564164037900037,-0.12616,-0.0435791,0.341003,0.930481
1564164037905536,-0.126526,-0.0443726,0.341125,0.930359
1564164037928024,-0.126587,-0.0449829,0.341248,0.930298
1564164037944463,-0.126587,-0.0460815,0.341492,0.930176
1564164037965914,-0.127014,-0.0480347,0.34198,0.92981
1564164037988383,-0.127563,-0.0504761,0.342834,0.92926
1564164038004847,-0.127136,-0.0523071,0.343506,0.929016
1564164038025840,-0.124512,-0.052124,0.343323,0.929443
1564164038048262,-0.121155,-0.0507202,0.342346,0.930298
1564164038064732,-0.117981,-0.0479736,0.341431,0.931213
1564164038085699,-0.116333,-0.0463257,0.341431,0.931458
1564164038108189,-0.11615,-0.0456543,0.342468,0.931152
1564164038124620,-0.116028,-0.0447388,0.343262,0.930908
1564164038145619,-0.115234,-0.0432129,0.343201,0.931152
1564164038169537,-0.113647,-0.0415649,0.343567,0.931274
1564164038183049,-0.112,-0.0402832,0.344727,0.931091
1564164038205968,-0.109802,-0.0390015,0.345581,0.931091
1564164038228426,-0.108154,-0.0370483,0.346313,0.931091
1564164038242932,-0.106873,-0.03479,0.346924,0.931091
1564164038265858,-0.106995,-0.03302,0.347412,0.930969
1564164038288315,-0.108032,-0.0316772,0.348145,0.930603
1564164038304286,-0.108765,-0.0302124,0.348938,0.930298
1564164038325781,-0.109131,-0.0283813,0.349548,0.930054
1564164038348241,-0.109009,-0.026123,0.350037,0.929993
1564164038364686,-0.109192,-0.0241699,0.350586,0.92981
1564164038385650,-0.110229,-0.022644,0.351135,0.929504
1564164038408130,-0.111816,-0.0210571,0.351807,0.929077
1564164038424577,-0.114014,-0.0201416,0.352295,0.92865
1564164038450016,-0.116272,-0.0189819,0.353088,0.928101
1564164038468021,-0.118042,-0.0176392,0.35376,0.927673
1564164038484472,-0.119751,-0.0165405,0.35437,0.927246
1564164038505417,-0.121399,-0.0158081,0.35498,0.926758
1564164038528375,-0.123291,-0.015625,0.35553,0.926331
1564164038544339,-0.124634,-0.0151367,0.356201,0.925903
1564164038565801,-0.125244,-0.0144043,0.356934,0.925537
1564164038588256,-0.125977,-0.013855,0.357483,0.925232
1564164038604729,-0.127014,-0.0136108,0.357971,0.924927
1564164038625691,-0.128662,-0.0134277,0.358215,0.924622
1564164038648171,-0.130066,-0.0132446,0.358521,0.924255
1564164038666117,-0.13147,-0.0137329,0.358948,0.923889
1564164038685617,-0.132263,-0.0145264,0.359436,0.923584
1564164038703544,-0.132202,-0.0146484,0.359497,0.923584
1564164038726501,-0.131958,-0.0146484,0.359558,0.923584
1564164038745465,-0.131958,-0.0145874,0.359558,0.923584
1564164038763432,-0.132202,-0.0143433,0.359375,0.923645
1564164038785889,-0.132507,-0.0141602,0.359253,0.923645
1564164038805853,-0.132751,-0.0140381,0.359253,0.923645
1564164038823322,-0.132751,-0.0139771,0.359253,0.923584
1564164038846278,-0.132813,-0.0139771,0.359253,0.923584
1564164038865742,-0.132813,-0.0139771,0.359253,0.923584
1564164038883710,-0.133057,-0.0139771,0.359009,0.923645
1564164038906200,-0.133301,-0.0140991,0.358765,0.923706
1564164038925632,-0.133484,-0.0140991,0.358521,0.923767
1564164038943606,-0.133667,-0.0140991,0.358276,0.923828
1564164038966055,-0.134033,-0.0142212,0.358093,0.923889
1564164038985518,-0.134033,-0.0142212,0.358093,0.923889
1564164039004015,-0.134033,-0.013855,0.357971,0.923889
1564164039025948,-0.134033,-0.013855,0.357971,0.923889
1564164039053395,-0.134033,-0.013855,0.357971,0.923889
1564164039063382,-0.134033,-0.0137939,0.357971,0.923889
1564164039086339,-0.134094,-0.0137939,0.357971,0.923889
1564164039105802,-0.134094,-0.0137939,0.357971,0.923889
1564164039129753,-0.134094,-0.0137939,0.357971,0.923889
1564164039146254,-0.134155,-0.0137939,0.357971,0.923889
1564164039165685,-0.134094,-0.0137329,0.357849,0.92395
1564164039183652,-0.134094,-0.0137329,0.357849,0.92395
1564164039206117,-0.134094,-0.0137329,0.357849,0.92395
1564164039227086,-0.134338,-0.013916,0.357788,0.92395
