timestamp,x,y,z
1563815720063017,-0.85498,-0.314941,0.40625
1563815720079004,-0.853516,-0.310547,0.404297
1563815720101992,-0.848633,-0.309082,0.408691
1563815720122981,-0.851563,-0.309082,0.403809
1563815720138970,-0.852051,-0.306152,0.401855
1563815720161956,-0.847168,-0.303223,0.410156
1563815720189941,-0.852051,-0.310059,0.404785
1563815720204932,-0.85791,-0.308594,0.407227
1563815720221922,-0.850586,-0.313477,0.409668
1563815720243909,-0.84668,-0.306641,0.407715
1563815720258900,-0.847168,-0.306641,0.404297
1563815720281889,-0.84668,-0.309082,0.405762
1563815720304876,-0.849121,-0.306152,0.403809
1563815720318866,-0.855957,-0.308105,0.406738
1563815720341853,-0.852051,-0.307617,0.407227
1563815720363841,-0.859375,-0.308105,0.40918
1563815720378832,-0.86377,-0.310059,0.407715
1563815720401819,-0.850098,-0.308105,0.400391
1563815720423808,-0.848145,-0.30957,0.405273
1563815720438797,-0.850586,-0.30957,0.400879
1563815720467781,-0.85791,-0.3125,0.405762
1563815720490767,-0.853516,-0.306641,0.404297
1563815720498764,-0.84668,-0.305664,0.401855
1563815720521750,-0.850098,-0.310059,0.402832
1563815720543737,-0.852051,-0.317383,0.401855
1563815720565725,-0.851563,-0.310059,0.403809
1563815720581716,-0.852051,-0.313477,0.40625
1563815720604701,-0.853027,-0.316406,0.406738
1563815720618695,-0.849121,-0.319336,0.411621
1563815720641683,-0.846191,-0.312988,0.407715
1563815720664670,-0.851074,-0.312988,0.410156
1563815720678659,-0.855469,-0.312012,0.41748
1563815720701647,-0.846191,-0.31543,0.407715
1563815720731628,-0.853027,-0.314941,0.412109
1563815720746620,-0.848145,-0.311523,0.403809
1563815720769610,-0.848145,-0.307129,0.402832
1563815720784599,-0.847168,-0.30957,0.40332
1563815720806586,-0.853027,-0.311523,0.407227
1563815720821597,-0.852051,-0.313965,0.40918
1563815720844564,-0.848145,-0.310547,0.401855
1563815720865572,-0.846191,-0.309082,0.40332
1563815720881545,-0.84668,-0.308594,0.398438
1563815720904531,-0.84082,-0.311523,0.402344
1563815720926517,-0.845703,-0.313477,0.40332
1563815720947509,-0.850586,-0.316895,0.403809
1563815720964496,-0.848145,-0.314453,0.404297
1563815720985503,-0.847168,-0.311523,0.408203
1563815721001476,-0.836914,-0.31543,0.410156
1563815721025461,-0.845215,-0.318359,0.413086
1563815721048448,-0.848145,-0.317383,0.416016
1563815721061440,-0.848633,-0.318848,0.412598
1563815721084428,-0.854492,-0.322266,0.416992
1563815721105418,-0.849609,-0.321289,0.410645
1563815721121407,-0.858398,-0.328125,0.411133
1563815721144394,-0.867676,-0.339844,0.410156
1563815721166382,-0.867676,-0.334961,0.414551
1563815721181371,-0.848145,-0.331543,0.412598
1563815721205358,-0.84082,-0.325684,0.412598
1563815721226365,-0.834473,-0.32666,0.414063
1563815721249333,-0.834961,-0.329102,0.411621
1563815721264324,-0.839844,-0.322266,0.399902
1563815721287311,-0.833984,-0.327148,0.39502
1563815721301302,-0.839844,-0.325195,0.399902
1563815721338281,-0.842285,-0.328613,0.395996
1563815721346295,-0.836914,-0.331543,0.400879
1563815721361268,-0.839355,-0.333008,0.394043
1563815721384255,-0.84375,-0.333496,0.394531
1563815721407242,-0.842773,-0.338379,0.404297
1563815721421236,-0.830566,-0.339355,0.396484
1563815721444221,-0.837891,-0.341309,0.399414
1563815721467208,-0.835938,-0.34082,0.410645
1563815721481203,-0.834961,-0.335449,0.404785
1563815721504186,-0.838867,-0.339355,0.402344
1563815721527178,-0.845215,-0.341797,0.407227
1563815721548161,-0.848633,-0.346191,0.406738
1563815721564152,-0.849609,-0.348145,0.406738
1563815721570152,-0.842773,-0.342285,0.407227
1563815721600135,-0.837402,-0.337402,0.403809
1563815721615123,-0.839844,-0.339355,0.400391
1563815721637131,-0.836914,-0.339355,0.403809
1563815721652104,-0.835449,-0.335938,0.415039
1563815721669091,-0.847168,-0.338379,0.404785
1563815721693078,-0.847168,-0.338379,0.408691
1563815721712067,-0.845703,-0.339844,0.40625
1563815721729057,-0.844238,-0.344238,0.405273
1563815721750049,-0.841797,-0.342773,0.407715
1563815721772052,-0.836914,-0.341309,0.401855
1563815721789024,-0.833496,-0.334473,0.397461
1563815721817007,-0.842773,-0.34082,0.395996
1563815721832018,-0.847168,-0.344727,0.404297
1563815721855985,-0.850098,-0.339355,0.400391
1563815721869977,-0.846191,-0.342285,0.411133
1563815721893964,-0.847656,-0.342773,0.402344
1563815721908954,-0.844238,-0.34668,0.404785
1563815721929942,-0.841309,-0.34082,0.401855
1563815721951949,-0.836914,-0.34082,0.401367
1563815721968939,-0.829102,-0.345215,0.405273
1563815721989926,-0.836914,-0.34668,0.406738
1563815722011895,-0.842285,-0.34668,0.407227
1563815722028886,-0.844727,-0.341309,0.407715
1563815722049877,-0.84082,-0.341797,0.40625
1563815722079859,-0.837891,-0.341797,0.407715
1563815722089850,-0.838867,-0.345703,0.404297
1563815722110838,-0.835449,-0.347656,0.405762
1563815722156812,-0.837891,-0.340332,0.407227
1563815722158811,-0.836914,-0.345703,0.397949
1563815722170804,-0.84082,-0.344727,0.402832
1563815722191811,-0.833008,-0.341309,0.399902
1563815722209782,-0.834961,-0.342285,0.403809
1563815722229771,-0.841797,-0.344727,0.404785
1563815722251758,-0.839355,-0.34375,0.404297
1563815722269747,-0.835938,-0.347168,0.397949
1563815722289736,-0.840332,-0.344238,0.413086
1563815722311724,-0.837891,-0.344727,0.408203
1563815722329712,-0.838867,-0.337402,0.40918
1563815722349702,-0.839355,-0.341309,0.409668
1563815722371690,-0.845215,-0.344238,0.405762
1563815722389678,-0.838379,-0.348633,0.407227
1563815722412668,-0.836914,-0.348633,0.401855
1563815722431654,-0.842773,-0.345215,0.402832
1563815722450643,-0.837402,-0.348145,0.408691
1563815722470633,-0.843262,-0.350098,0.40332
1563815722492639,-0.836426,-0.348145,0.398926
1563815722509610,-0.833496,-0.349609,0.408203
1563815722529599,-0.837402,-0.349121,0.411621
1563815722552585,-0.835938,-0.349609,0.411621
1563815722569575,-0.834473,-0.349609,0.40332
1563815722589564,-0.837402,-0.345703,0.396484
1563815722612551,-0.837891,-0.342773,0.405762
1563815722643534,-0.841797,-0.341309,0.404297
1563815722649529,-0.838867,-0.347168,0.412109
1563815722672517,-0.837402,-0.348145,0.40625
1563815722690505,-0.837891,-0.350098,0.401367
1563815722717489,-0.839844,-0.344238,0.402832
1563815722733482,-0.834961,-0.340332,0.410156
1563815722754469,-0.835938,-0.349121,0.408691
1563815722771461,-0.841797,-0.352051,0.410156
1563815722787450,-0.842285,-0.351563,0.405762
1563815722810436,-0.838379,-0.349609,0.408203
1563815722831427,-0.840332,-0.345215,0.405273
1563815722847418,-0.838379,-0.354004,0.40625
1563815722870410,-0.831055,-0.350098,0.408203
1563815722891400,-0.828125,-0.348145,0.40918
1563815722907384,-0.836426,-0.352051,0.399414
1563815722930370,-0.830566,-0.351563,0.408203
1563815722951361,-0.83252,-0.34668,0.402832
1563815722967348,-0.836914,-0.351563,0.401367
1563815722990355,-0.831543,-0.350586,0.414063
1563815723012322,-0.830078,-0.349121,0.416016
1563815723033331,-0.833008,-0.351074,0.411133
1563815723063295,-0.837402,-0.351563,0.410645
1563815723078292,-0.82959,-0.348633,0.409668
1563815723086284,-0.831055,-0.351074,0.411133
1563815723117265,-0.833496,-0.349609,0.412598
1563815723131256,-0.838867,-0.351563,0.405762
1563815723147244,-0.835938,-0.352539,0.40332
1563815723169231,-0.833984,-0.353027,0.400879
1563815723192218,-0.834961,-0.354492,0.412598
1563815723206210,-0.833984,-0.358398,0.414063
1563815723229207,-0.836914,-0.353516,0.413086
1563815723258224,-0.836914,-0.358398,0.412109
1563815723266176,-0.833984,-0.361328,0.418457
1563815723289163,-0.833496,-0.36084,0.411133
1563815723335136,-0.836914,-0.364746,0.409668
